rn,model_type,game_id,play_id,nfl_id,player_name,player_position,frame_id,pred_x,pred_y,gt_x,gt_y,error_l2,rmse,rmse_squared
171,neural_net,2023091709,1524,46127,Isaiah Oliver,FS,7,56.279563903808594,14.158881187438965,55.59,15.64,1.633772112125175,1.1552513393971795,1.3346056571789775
172,neural_net,2023091709,1524,46127,Isaiah Oliver,FS,8,56.17618179321289,13.869610786437988,55.43,15.44,1.7386516472813975,1.2294123699138375,1.511454775297159
173,neural_net,2023091709,1524,46127,Isaiah Oliver,FS,9,56.13041305541992,13.345168113708496,55.26,15.24,2.085187465038208,1.4744501965737038,2.1740033821762337
174,neural_net,2023091709,1524,46127,Isaiah Oliver,FS,10,55.95549392700195,12.98751735687256,55.06,15.01,2.2118646918491955,1.564024522673659,2.446172707524568
175,neural_net,2023091711,3369,43387,Justin Simmons,FS,1,13.26722526550293,23.581195831298828,12.66,25.15,1.6822214606880015,1.1895102023100252,1.4149345213996372
176,neural_net,2023091711,3369,43387,Justin Simmons,FS,2,13.083112716674805,23.30196952819824,12.47,24.62,1.4536545421613505,1.027888984264917,1.0565557639731629
177,neural_net,2023091711,3369,43387,Justin Simmons,FS,3,12.871522903442385,22.904924392700195,12.26,24.09,1.333553319688269,0.9429645954254068,0.8891822282258013
178,neural_net,2023091711,3369,43387,Justin Simmons,FS,4,12.708372116088867,22.670169830322266,12.02,23.57,1.1329388794065312,0.8011087642982463,0.6417752522354632
179,neural_net,2023091711,3369,43387,Justin Simmons,FS,5,12.539555549621582,22.30485725402832,11.77,23.07,1.085200057900136,0.7673523198852202,0.5888295828332294
180,neural_net,2023091711,3369,43387,Justin Simmons,FS,6,12.329412460327148,21.93439292907715,11.49,22.57,1.0529053267790052,0.7445164965128723,0.5543048135798019
181,neural_net,2023091711,3369,43387,Justin Simmons,FS,7,12.291352272033691,21.5131950378418,11.21,22.1,1.2303100421625095,0.8699605737750179,0.7568313999229583
182,neural_net,2023091800,3587,47836,Miles Sanders,RB,1,38.393585205078125,15.842472076416016,39.64,16.97,1.6807346784849029,1.1884588885320666,1.4124345297308751
183,neural_net,2023091800,3587,47836,Miles Sanders,RB,2,38.609073638916016,15.369956016540527,39.84,16.39,1.5986461255084998,1.130413516064661,1.2778347173016689
184,neural_net,2023091800,3587,47836,Miles Sanders,RB,3,38.78611755371094,14.73250961303711,40.06,15.82,1.674936365567394,1.1843588621486545,1.402705914350055
185,neural_net,2023091800,3587,47836,Miles Sanders,RB,4,38.9561767578125,14.142538070678713,40.3,15.26,1.747736270072168,1.2358361682937131,1.5272910348628868
186,neural_net,2023091800,3587,47836,Miles Sanders,RB,5,39.08274841308594,13.659979820251465,40.55,14.72,1.810102207273375,1.279935545403741,1.6382350003879722
187,neural_net,2023091800,3587,47836,Miles Sanders,RB,6,39.13670349121094,12.963820457458496,40.81,14.2,2.080399256807162,1.471064422063798,2.1640305338618964
188,neural_net,2023091800,3587,47836,Miles Sanders,RB,7,39.22887420654297,12.405760765075684,41.08,13.69,2.2529840469299622,1.5931002974892872,2.5379685578604554
189,neural_net,2023091800,3587,47836,Miles Sanders,RB,8,39.60277938842773,11.817248344421388,41.37,13.19,2.237747929919647,1.5823267358323416,2.503757898929833
190,neural_net,2023091800,3587,47836,Miles Sanders,RB,9,39.6723518371582,11.287224769592283,41.65,12.7,2.4304374313372272,1.7185787889481672,2.953513053822549
191,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,1,52.309852600097656,11.946370124816896,54.05,12.89,1.97953285265109,1.3997411036911365,1.959275157362481
192,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,2,52.37156295776367,11.608434677124023,54.26,12.56,2.1146325983939493,1.4952710500424908,2.2358355130951733
193,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,3,52.55635070800781,11.15275764465332,54.49,12.28,2.2382303081026813,1.5826678287166616,2.504837456054712
194,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,4,52.607032775878906,10.661491394042969,54.72,12.07,2.5393950033945125,1.7956234270114957,3.224263491632508
195,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,5,52.81319808959961,10.325576782226562,54.97,11.92,2.6821595549261743,1.8965732095125896,3.5969899390408857
196,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,6,52.90188980102539,9.87052059173584,55.22,11.83,3.035324438342854,2.146298493453481,4.60659722300068
197,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,7,52.98420715332031,9.50351905822754,55.48,11.8,3.3915787842038427,2.398208357238963,5.751403324730807
198,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,8,53.21735000610352,9.035810470581056,55.75,11.85,3.786024128168637,2.6771233347639294,7.166989349537542
199,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,9,53.4168701171875,8.517131805419922,56.02,11.95,4.308232726786114,3.046380576040272,9.28043461407546
200,neural_net,2023091801,4431,46652,Chandon Sullivan,CB,10,53.62954330444336,8.030162811279297,56.29,12.11,4.870636643745929,3.4440601994884323,11.8615506577003
201,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,1,66.83737182617188,6.461069107055664,67.39,7.08,0.8297429413676757,0.5867168604827554,0.344236674374741
202,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,2,67.06016540527344,6.36937141418457,67.96,6.98,1.087460145330236,0.7689504430331183,0.5912847838408289
203,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,3,67.3983383178711,6.2619171142578125,68.54,6.89,1.30302705566832,0.92137926713261,0.8489397539018256
204,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,4,67.47665405273438,6.192368030548096,69.13,6.79,1.7580434557344178,1.2431244491704387,1.5453583961253068
205,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,5,67.68008422851562,6.109918594360352,69.71,6.69,2.111173246441384,1.4928249188183207,2.2285262382449256
206,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,6,67.94125366210938,6.0108137130737305,70.29,6.58,2.416729688852182,1.708885951282233,2.9202911944897822
207,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,7,68.09418487548828,5.890955448150635,70.85,6.48,2.8180650248975674,1.992672888929707,3.970745242275464
208,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,8,68.38304901123047,5.866486072540283,71.39,6.37,3.048816249630005,2.1558386447051148,4.6476402620039865
209,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,9,68.51277160644531,5.73799991607666,71.9,6.26,3.427214652997253,2.423406721716258,5.872900138859539
210,neural_net,2023092401,189,47822,Sean Murphy-Bunting,CB,10,68.9195556640625,5.585685253143311,72.38,6.14,3.50455986404922,2.4780980449434087,6.140969920352345
211,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,1,73.58295440673828,7.979029655456543,74.03,9.02,1.1329029175854592,0.8010833354507026,0.6417345103368229
212,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,2,73.70195770263672,7.648580551147461,74.61,8.5,1.2447714214606416,0.8801863131420377,0.7747279458425732
213,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,3,73.95944213867188,7.3348798751831055,75.21,8.0,1.416432047422678,1.001568705822521,1.003139872483
214,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,4,74.07083129882812,6.893484592437744,75.83,7.52,1.8674035651394787,1.32045372412206,1.7435980375478173
215,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,5,74.32687377929688,6.59576416015625,76.48,7.07,2.2047340325018,1.5589823850947846,2.4304260770358237
216,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,6,74.58504486083984,6.2375969886779785,77.15,6.65,2.597897440171878,1.836990896772708,3.374535554825799
217,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,7,74.64611053466797,5.86265230178833,77.83,6.27,3.209841783435848,2.269700891603409,5.15154213734531
218,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,8,74.98383331298828,5.575372695922852,78.54,5.92,3.57282653994389,2.526369874397594,6.382544742263716
219,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,9,75.10371398925781,5.181055545806885,79.28,5.61,4.198256565326128,2.968615686503049,8.812679094151967
220,neural_net,2023092401,2113,56007,Cameron Mitchell,CB,10,75.49840545654297,4.714367866516113,80.03,5.31,4.570571818134807,3.23188232650325,10.44506337236406
221,neural_net,2023092402,612,48027,Kaden Elliss,ILB,1,70.90250396728516,18.61357688903809,72.86,19.61,2.196508532683943,1.5531660783949297,2.412324867076684
222,neural_net,2023092402,612,48027,Kaden Elliss,ILB,2,71.02457427978516,18.251140594482425,73.08,19.32,2.316729444731105,1.638175100543909,2.6836176600420463
223,neural_net,2023092402,612,48027,Kaden Elliss,ILB,3,71.24568176269531,17.767553329467773,73.29,19.07,2.4239646005989965,1.7140018064396918,2.937802192478527
224,neural_net,2023092402,612,48027,Kaden Elliss,ILB,4,71.33525085449219,17.2362117767334,73.48,18.88,2.702219202823205,1.9107575225687947,3.650994310053238
225,neural_net,2023092402,612,48027,Kaden Elliss,ILB,5,71.54917907714844,16.843544006347656,73.65,18.76,2.8436336130902857,2.010752611026144,4.043126062748455
226,neural_net,2023092402,612,48027,Kaden Elliss,ILB,6,71.71920013427734,16.402307510375977,73.81,18.69,3.099190379048705,2.1914585332134457,4.8024905027940274
227,neural_net,2023092402,612,48027,Kaden Elliss,ILB,7,71.8160400390625,15.93503189086914,73.94,18.68,3.470742836311999,2.454185795310846,6.023027917905529
228,neural_net,2023092402,612,48027,Kaden Elliss,ILB,8,72.05924987792969,15.50931167602539,74.05,18.73,3.786280408093058,2.67730455203637,7.167959664354667
229,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,1,68.01163482666016,8.776988983154297,70.43,8.81,2.4185904653033496,1.7102017189291256,2.924789919428136
230,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,2,68.12239074707031,8.648547172546387,70.7,8.74,2.579231102564874,1.8237918028708784,3.3262165402190083
231,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,3,68.35240936279297,8.488003730773926,70.94,8.68,2.5947038122217743,1.8347326607926029,3.3662439365791044
232,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,4,68.42713928222656,8.352832794189453,71.07,8.63,2.657354781267778,1.8790335858529408,3.53076721676336
233,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,5,68.61253356933594,8.319616317749023,71.18,8.55,2.57778209196092,1.8227671976468107,3.322480256817208
234,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,6,68.70606994628906,8.10285758972168,71.24,8.45,2.557598359812058,1.8084951437746977,3.270654685056664
235,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,7,68.85237121582031,8.01498794555664,71.25,8.33,2.418234145233168,1.7099497625912277,2.923928190585796
236,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,8,69.0497817993164,7.921459674835205,71.22,8.19,2.1867695225647226,1.5462795582975843,2.3909804724089727
237,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,9,69.23832702636719,7.648260116577148,71.14,7.98,1.9303915273588603,1.364992939340507,1.8632057244494369
238,neural_net,2023092404,1478,44902,Shaquill Griffin,CB,10,69.53544616699219,7.4701948165893555,71.03,7.77,1.524327493604389,1.077862307476757,1.1617871538791191
239,neural_net,2023092404,1677,53494,Andre Cisco,FS,1,79.23029327392578,27.40821647644043,79.88,28.22,1.0397650306818669,0.7352249040357868,0.5405556595144319
240,neural_net,2023092404,1677,53494,Andre Cisco,FS,2,78.91399383544922,27.635196685791016,79.66,28.52,1.157325409028491,0.8183526447635409,0.669701051191482
241,neural_net,2023092404,1677,53494,Andre Cisco,FS,3,78.84721374511719,28.03108024597168,79.51,28.86,1.0613169075634108,0.750464382326024,0.5631967891399807
242,neural_net,2023092404,1677,53494,Andre Cisco,FS,4,78.72055053710938,28.170690536499023,79.45,29.23,1.2861699181578432,0.9094594708875576,0.8271165291870765
243,neural_net,2023092404,1677,53494,Andre Cisco,FS,5,78.57205200195312,28.474828720092773,79.45,29.63,1.4509353442510862,1.0259662209831808,1.0526066865985089
244,neural_net,2023092404,1677,53494,Andre Cisco,FS,6,78.56595611572266,28.806764602661133,79.52,30.06,1.5750551400729116,1.1137321702882832,1.2403993471350494
245,neural_net,2023092404,1677,53494,Andre Cisco,FS,7,78.38212585449219,29.06832504272461,79.65,30.5,1.912380200728054,1.3522570081416978,1.828599016068336
246,neural_net,2023092404,1677,53494,Andre Cisco,FS,8,78.3512954711914,29.40578842163086,79.86,30.95,2.158883682373108,1.5265612915990092,2.3303893770084354
247,neural_net,2023092404,1677,53494,Andre Cisco,FS,9,78.07058715820312,29.5509033203125,80.12,31.39,2.753610283493209,1.94709650420306,3.791184796679776
248,neural_net,2023092404,1677,53494,Andre Cisco,FS,10,77.904296875,29.81789970397949,80.43,31.82,3.2229771750603837,2.2789890160946595,5.193790935480104
249,neural_net,2023092407,1308,42116,Adrian Phillips,FS,1,75.79059600830078,19.36650657653809,74.09,21.24,2.530218249717517,1.7891344822572135,3.201002195601788
250,neural_net,2023092407,1308,42116,Adrian Phillips,FS,2,75.66097259521484,19.062271118164062,74.18,20.77,2.2604463633614467,1.5983769520413496,2.554808880816995
251,neural_net,2023092407,1308,42116,Adrian Phillips,FS,3,75.61136627197266,18.68319129943848,74.3,20.24,2.0355183195961475,1.4393288070158818,2.071667414705761
252,neural_net,2023092407,1308,42116,Adrian Phillips,FS,4,75.47797393798828,18.120481491088867,74.42,19.69,1.8928014167569345,1.3384127172283329,1.7913486016385287
253,neural_net,2023092407,1308,42116,Adrian Phillips,FS,5,75.55587005615234,17.75522804260254,74.56,19.09,1.6653448132430462,1.1775766104580023,1.3866866734977583
254,neural_net,2023092407,1308,42116,Adrian Phillips,FS,6,75.42485046386719,17.381776809692383,74.72,18.47,1.2965507658156223,0.916799838660838,0.8405219441685384
255,neural_net,2023092407,1308,42116,Adrian Phillips,FS,7,75.29258728027344,16.946842193603516,74.89,17.82,0.9614993879920486,0.6798827373558928,0.4622405365545419
256,neural_net,2023092407,1308,42116,Adrian Phillips,FS,8,75.27901458740234,16.591901779174805,75.06,17.16,0.6088538231790701,0.4305246671212756,0.1853514889998851
257,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,1,48.02074432373047,46.335548400878906,46.47,47.43,1.8980601308707243,1.342131189638515,1.8013161302004956
258,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,2,47.66538619995117,46.583683013916016,45.98,47.64,1.9890530958411885,1.4064729322094,1.978166109037708
259,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,3,47.43254470825195,46.7484016418457,45.46,47.83,2.2496194421312343,1.590721162620094,2.530393817207423
260,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,4,47.19328689575195,46.855690002441406,44.9,48.0,2.562929994506324,1.8122651788218225,3.284305078370092
261,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,5,47.06103897094727,47.1467170715332,44.32,48.13,2.912067986442948,2.059143020490064,4.240069978832945
262,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,6,46.63668441772461,47.254669189453125,43.7,48.22,3.0912746469858665,2.185861265393757,4.777989471548798
263,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,7,46.49266052246094,47.41514587402344,43.05,48.25,3.542441655775169,2.504884516756324,6.274446442285563
264,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,8,46.27416610717773,47.81318664550781,42.39,48.22,3.9054120721815537,2.761543359567383,7.626121726770709
265,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,9,45.95367431640625,47.86164474487305,41.71,48.13,4.252150778921216,3.006724650402852,9.04039312334015
266,neural_net,2023092407,3446,55881,Christian Gonzalez,CB,10,45.58268737792969,48.20108795166016,41.02,48.0,4.567116428669378,3.2294389971806043,10.429276236510868
267,neural_net,2023092409,2015,43350,Vonn Bell,SS,1,57.92435073852539,12.717562675476074,58.85,13.85,1.46261438843032,1.0342245523200944,1.0696204246216996
268,neural_net,2023092409,2015,43350,Vonn Bell,SS,2,58.02663803100586,12.50108528137207,59.21,13.52,1.5615802103953302,1.1042039561372536,1.219266376749162
269,neural_net,2023092409,2015,43350,Vonn Bell,SS,3,58.34157943725586,12.232428550720217,59.54,13.15,1.5093539047358595,1.0672743812491206,1.1390746048706932
270,neural_net,2023092409,2015,43350,Vonn Bell,SS,4,58.38440704345703,11.948684692382812,59.83,12.74,1.6480045242886687,1.165315174550628,1.3579594560379606
271,neural_net,2023092409,2015,43350,Vonn Bell,SS,5,58.6342658996582,11.757464408874512,60.1,12.3,1.5629207659195858,1.105151872039012,1.2213606602713325
272,neural_net,2023092409,2015,43350,Vonn Bell,SS,6,58.7920150756836,11.503151893615724,60.32,11.81,1.5584908371016597,1.1020194393316824,1.2144468446649157
273,neural_net,2023092409,2015,43350,Vonn Bell,SS,7,58.91383361816406,11.265512466430664,60.52,11.3,1.606536596567801,1.1359929216574487,1.2904799180558264
274,neural_net,2023092409,2015,43350,Vonn Bell,SS,8,59.18374252319336,11.018814086914062,60.68,10.75,1.5202129621284035,1.0749528943686824,1.1555237251116075
275,neural_net,2023092409,2015,43350,Vonn Bell,SS,9,59.4378776550293,10.67679500579834,60.81,10.18,1.459289213060276,1.0318732982673018,1.06476250367704
276,neural_net,2023092409,2015,43350,Vonn Bell,SS,10,59.7036247253418,10.35366153717041,60.89,9.58,1.416346873621434,1.001508478850082,1.003019233208605
277,neural_net,2023092409,3046,52435,Jordyn Brooks,ILB,1,76.48259735107422,28.956026077270508,78.08,29.6,1.7223233250324137,1.217866502526182,1.4831988179753546
278,neural_net,2023092409,3046,52435,Jordyn Brooks,ILB,2,76.59226989746094,28.541072845458984,78.04,28.9,1.4915599726677742,1.0546921712198047,1.112375576032346
279,neural_net,2023092409,3046,52435,Jordyn Brooks,ILB,3,76.84103393554688,28.013063430786133,78.0,28.19,1.1723945104269038,0.8290081085487461,0.6872544440395696
280,neural_net,2023092409,3046,52435,Jordyn Brooks,ILB,4,76.99820709228516,27.32727813720703,77.96,27.47,0.9723245998377582,0.687537318059775,0.4727075637248282
281,neural_net,2023092409,3046,52435,Jordyn Brooks,ILB,5,77.17638397216797,26.86725234985352,77.92,26.74,0.7544255810826757,0.5334594442841615,0.2845789786959664
282,neural_net,2023092409,3046,52435,Jordyn Brooks,ILB,6,77.2535171508789,26.2701473236084,77.9,26.0,0.7006565853972365,0.4954390228173972,0.2454598253302574
